longitude,latitude,vei_nro_gestor,direcao,velocidade,inicio_viagem,linha,nomeLinha,nomeItinerario,comunicacao
-43.68208,-22.919452,47023,7,40,2022-08-04 09:42:18,13,MATO ALTO X ALVORADA (EXPRESSO),ITI VOLTA - 13 MATO ALTO X ALVORADA (EXPRESSO),2022-08-04 11:00:27
-43.463097,-23.013568,50302,1,41,2022-08-04 06:35:55,25A,MATO ALTO X ALVORADA (PARADOR),ITI IDA - 25A MATO ALTO X ALVORADA (PARADOR),2022-08-04 11:00:38
-43.488605,-23.02011,86840,1,41,2022-08-04 10:39:00,25A,MATO ALTO X ALVORADA (PARADOR),ITI IDA - 25A MATO ALTO X ALVORADA (PARADOR),2022-08-04 11:00:45
-43.313907,-23.006545,12728,4,0,2022-08-04 10:19:49,35A,MADUREIRA X JARDIM OCEANICO (PARADOR),ITI VOLTA - 35A MADUREIRA X JARDIM OCEANICO (PARADOR),2022-08-04 11:00:40
-43.366923,-23.000605,47032,4,21,2022-08-04 09:52:29,53B,TERMINAL SULACAP X JARDIM OCEANICO (PARADOR),ITI VOLTA - 53B TERMINAL SULACAP X JARDIM OCEANICO (PARADOR),2022-08-04 11:00:45
-43.28067,-22.840835,12711,2,12,2022-08-04 09:41:25,9999,LINHA TREINAMENTO BRT,Iti Default,2022-08-04 11:00:24
-43.509455,-23.018105,86870,5,35,2022-08-04 10:28:55,25A,MATO ALTO X ALVORADA (PARADOR),ITI VOLTA - 25A MATO ALTO X ALVORADA (PARADOR),2022-08-04 11:00:28
-43.312605,-23.006243,30514,3,0,2022-08-04 10:59:55,22,TERMINAL ALVORADA X TERMINAL JARDIM OCEÂNICO (PARADOR),ITI VOLTA -  22 TERMINAL ALVORADA X TERMINAL JARDIM OCEÂNICO (PARADOR),2022-08-04 11:00:40
-43.38937,-22.960057,12725,5,35,2022-08-04 10:04:20,46,PENHA X ALVORADA (EXPRESSO),ITI VOLTA - 46 PENHA X ALVORADA (EXPRESSO),2022-08-04 11:00:37
-43.239447,-22.83985,44706,2,0,2022-08-04 10:48:43,42A,GALEAO X MADUREIRA (PARADOR),Iti Default,2022-08-04 11:00:22
-43.547718,-23.007582,12721,1,0,2022-08-04 09:59:49,10,SANTA CRUZ X ALVORADA (EXPRESSO),ITI VOLTA - 10 SANTA CRUZ X ALVORADA (EXPRESSO),2022-08-04 11:00:46
-43.328728,-23.001502,47007,3,0,2022-08-04 10:12:14,22,TERMINAL ALVORADA X TERMINAL JARDIM OCEÂNICO (PARADOR),ITI VOLTA -  22 TERMINAL ALVORADA X TERMINAL JARDIM OCEÂNICO (PARADOR),2022-08-04 11:00:26
-43.512375,-23.017237,12717,6,44,2022-08-04 10:21:37,10,SANTA CRUZ X ALVORADA (EXPRESSO),ITI VOLTA - 10 SANTA CRUZ X ALVORADA (EXPRESSO),2022-08-04 11:00:27
-43.313112,-23.006713,47020,5,0,2022-08-04 06:57:58,53A,TERMINAL SULACAP X ALVORADA (EXPRESSO),ITI IDA - 53A TERMINAL SULACAP X ALVORADA (EXPRESSO),2022-08-04 11:00:49
-43.336278,-22.877948,47022,7,0,2022-08-04 10:47:59,41,MADUREIRA X TERMINAL RECREIO (EXPRESSO),ITI VOLTA - 41 MADUREIRA X TERMINAL RECREIO (EXPRESSO),2022-08-04 11:00:35
-43.437018,-23.006733,13424,1,55,2022-08-04 10:56:28,51,VILA MILITAR X TERMINAL RECREIO (PARADOR),ITI VOLTA - 51 VILA MILITAR X TERMINAL RECREIO (PARADOR),2022-08-04 11:00:48
-43.367913,-23.00063,13409,1,19,2022-08-04 10:52:10,25A,MATO ALTO X ALVORADA (PARADOR),ITI VOLTA - 25A MATO ALTO X ALVORADA (PARADOR),2022-08-04 11:00:30
-43.27579,-22.841972,44705,2,0,2022-08-04 09:24:43,40A,ALVORADA X MADUREIRA (EXPRESSO),Iti Default,2022-08-04 11:00:38
-43.64755,-22.964938,13408,3,0,2022-08-04 10:09:23,12,PINGO DAGUA X ALVORADA (EXPRESSO),ITI IDA - 12 PINGO D`AGUA X ALVORADA (EXPRESSO),2022-08-04 11:00:33
-43.272525,-22.842362,12716,6,46,2022-08-04 09:01:41,42A,GALEAO X MADUREIRA (PARADOR),ITI VOLTA - 42A GALEAO X MADUREIRA (PARADOR),2022-08-04 11:00:32
-43.357907,-22.907228,12702,0,65,2022-08-04 09:21:34,46,PENHA X ALVORADA (EXPRESSO),ITI IDA - 46 PENHA X ALVORADA (EXPRESSO),2022-08-04 11:00:19
-43.683453,-22.916672,47001,0,0,2022-08-04 09:09:56,10,SANTA CRUZ X ALVORADA (EXPRESSO),ITI IDA - 10 SANTA CRUZ X ALVORADA (EXPRESSO),2022-08-04 11:00:24
-43.365392,-22.918388,86809,7,14,2022-08-04 09:21:58,35A,MADUREIRA X JARDIM OCEANICO (PARADOR),ITI VOLTA - 35A MADUREIRA X JARDIM OCEANICO (PARADOR),2022-08-04 11:00:25
-43.405135,-22.976172,13407,0,0,2022-08-04 08:55:20,9999,LINHA TREINAMENTO BRT,Iti Default,2022-08-04 11:00:28
-43.595708,-22.994743,86875,2,41,2022-08-04 11:00:24,25A,MATO ALTO X ALVORADA (PARADOR),ITI VOLTA - 25A MATO ALTO X ALVORADA (PARADOR),2022-08-04 11:00:47
-43.36368,-23.000092,47002,2,35,2022-08-04 10:19:11,53B,TERMINAL SULACAP X JARDIM OCEANICO (PARADOR),ITI IDA - 35B TERMINAL SULACAP X JARDIM OCEANICO (PARADOR),2022-08-04 11:00:48
-43.369125,-22.920567,30532,5,20,2022-08-04 09:20:49,40A,ALVORADA X MADUREIRA (EXPRESSO),ITI IDA - 40A ALVORADA X MADUREIRA (EXPRESSO),2022-08-04 11:00:39
-43.365902,-22.989103,47030,3,26,2022-08-04 10:19:10,53B,TERMINAL SULACAP X JARDIM OCEANICO (PARADOR),ITI IDA - 35B TERMINAL SULACAP X JARDIM OCEANICO (PARADOR),2022-08-04 11:00:38
-43.40563,-22.976783,30508,1,6,2022-08-04 09:13:51,9999,LINHA TREINAMENTO BRT,Iti Default,2022-08-04 11:00:29
-43.388895,-22.970747,86836,6,40,2022-08-04 08:49:52,35A,MADUREIRA X JARDIM OCEANICO (PARADOR),ITI VOLTA - 35A MADUREIRA X JARDIM OCEANICO (PARADOR),2022-08-04 11:00:36
-43.647492,-22.96498,30527,4,3,2022-08-04 10:25:54,12,PINGO DAGUA X ALVORADA (EXPRESSO),ITI VOLTA - 12 PINGO D`AGUA X ALVORADA (EXPRESSO),2022-08-04 11:00:43
-43.512593,-23.017302,27201,2,45,2022-08-04 10:28:51,12,PINGO DAGUA X ALVORADA (EXPRESSO),ITI IDA - 12 PINGO D`AGUA X ALVORADA (EXPRESSO),2022-08-04 11:00:33
-43.399102,-22.861277,13402,5,40,2022-08-04 10:13:49,51,VILA MILITAR X TERMINAL RECREIO (PARADOR),ITI IDA - 51 VILA MILITAR X TERMINAL RECREIO (PARADOR),2022-08-04 11:00:40
-43.31461,-22.852288,30504,2,20,2022-08-04 10:12:39,46,PENHA X ALVORADA (EXPRESSO),ITI VOLTA - 46 PENHA X ALVORADA (EXPRESSO),2022-08-04 11:00:27
-43.2795,-22.841622,27173,2,0,2022-08-04 07:52:23,41,MADUREIRA X TERMINAL RECREIO (EXPRESSO),ITI VOLTA - 41 MADUREIRA X TERMINAL RECREIO (EXPRESSO),2022-08-04 11:00:28
-43.320377,-22.853068,13427,5,47,2022-08-04 10:40:20,46,PENHA X ALVORADA (EXPRESSO),ITI IDA - 46 PENHA X ALVORADA (EXPRESSO),2022-08-04 11:00:37
-43.5301,-23.01272,30519,2,62,2022-08-04 10:48:09,25A,MATO ALTO X ALVORADA (PARADOR),ITI IDA - 25A MATO ALTO X ALVORADA (PARADOR),2022-08-04 11:00:34
-43.440225,-23.008632,47021,1,0,2022-08-04 09:53:49,51,VILA MILITAR X TERMINAL RECREIO (PARADOR),ITI IDA - 51 VILA MILITAR X TERMINAL RECREIO (PARADOR),2022-08-04 11:00:40
-43.395495,-22.93621,13413,3,59,2022-08-04 09:25:44,53A,TERMINAL SULACAP X ALVORADA (EXPRESSO),ITI IDA - 53A TERMINAL SULACAP X ALVORADA (EXPRESSO),2022-08-04 11:00:37
-43.647194999999996,-22.965083,30523,1,5,2022-08-04 09:41:47,12,PINGO DAGUA X ALVORADA (EXPRESSO),ITI VOLTA - 12 PINGO D`AGUA X ALVORADA (EXPRESSO),2022-08-04 11:00:30
-43.52062,-23.015663,30519,2,41,2022-08-04 10:48:09,25A,MATO ALTO X ALVORADA (PARADOR),ITI IDA - 25A MATO ALTO X ALVORADA (PARADOR),2022-08-04 11:01:04
-43.35668,-22.904267,12702,1,0,2022-08-04 09:21:34,46,PENHA X ALVORADA (EXPRESSO),ITI IDA - 46 PENHA X ALVORADA (EXPRESSO),2022-08-04 11:00:49
-43.389617,-22.960067,12725,5,0,2022-08-04 10:04:20,46,PENHA X ALVORADA (EXPRESSO),ITI VOLTA - 46 PENHA X ALVORADA (EXPRESSO),2022-08-04 11:01:08
-43.312213,-23.006783,30514,2,0,2022-08-04 10:59:55,22,TERMINAL ALVORADA X TERMINAL JARDIM OCEÂNICO (PARADOR),ITI VOLTA -  22 TERMINAL ALVORADA X TERMINAL JARDIM OCEÂNICO (PARADOR),2022-08-04 11:01:10
-43.448368,-23.009738,12730,5,27,2022-08-04 10:46:01,12,PINGO DAGUA X ALVORADA (EXPRESSO),ITI VOLTA - 12 PINGO D`AGUA X ALVORADA (EXPRESSO),2022-08-04 11:00:53
-43.364287,-22.999915,47018,5,39,2022-08-04 10:44:21,35A,MADUREIRA X JARDIM OCEANICO (PARADOR),ITI VOLTA - 35A MADUREIRA X JARDIM OCEANICO (PARADOR),2022-08-04 11:01:12
-43.683362,-22.917413,47023,7,6,2022-08-04 09:42:18,13,MATO ALTO X ALVORADA (EXPRESSO),ITI VOLTA - 13 MATO ALTO X ALVORADA (EXPRESSO),2022-08-04 11:01:17
-43.366187,-23.000995,86863,2,0,2022-08-04 10:53:06,25A,MATO ALTO X ALVORADA (PARADOR),ITI VOLTA - 25A MATO ALTO X ALVORADA (PARADOR),2022-08-04 11:01:05
-43.374133,-22.951708,13425,0,52,2022-08-04 10:04:24,46,PENHA X ALVORADA (EXPRESSO),ITI IDA - 46 PENHA X ALVORADA (EXPRESSO),2022-08-04 11:01:00
-43.442625,-23.008118,47029,5,43,2022-08-04 10:37:56,25A,MATO ALTO X ALVORADA (PARADOR),ITI VOLTA - 25A MATO ALTO X ALVORADA (PARADOR),2022-08-04 11:01:18
-43.337578,-22.878938,12737,5,42,2022-08-04 11:00:06,42A,GALEAO X MADUREIRA (PARADOR),ITI IDA - 42A GALEAO X MADUREIRA (PARADOR),2022-08-04 11:01:17
-43.336215,-22.87784,90007,3,0,2022-08-04 10:29:50,41,MADUREIRA X TERMINAL RECREIO (EXPRESSO),ITI IDA - 41 MADUREIRA X TERMINAL RECREIO (EXPRESSO),2022-08-04 11:00:59
-43.487428,-23.019638,30529,0,5,2022-08-04 09:21:15,10,SANTA CRUZ X ALVORADA (EXPRESSO),ITI VOLTA - 10 SANTA CRUZ X ALVORADA (EXPRESSO),2022-08-04 11:01:00
-43.365638,-23.00072,44731,3,0,2022-08-04 09:48:30,13,MATO ALTO X ALVORADA (EXPRESSO),ITI IDA - 13 MATO ALTO X ALVORADA (EXPRESSO),2022-08-04 11:00:58
-43.313612,-23.006703,12728,3,0,2022-08-04 10:19:49,35A,MADUREIRA X JARDIM OCEANICO (PARADOR),ITI VOLTA - 35A MADUREIRA X JARDIM OCEANICO (PARADOR),2022-08-04 11:01:11
-43.358755,-22.909565,30521,4,54,2022-08-04 10:42:28,41,MADUREIRA X TERMINAL RECREIO (EXPRESSO),ITI IDA - 41 MADUREIRA X TERMINAL RECREIO (EXPRESSO),2022-08-04 11:00:52
-43.313112,-23.006713,47020,0,0,2022-08-04 06:57:58,53A,TERMINAL SULACAP X ALVORADA (EXPRESSO),ITI IDA - 53A TERMINAL SULACAP X ALVORADA (EXPRESSO),2022-08-04 11:01:19
-43.592463,-22.99722,86875,2,57,2022-08-04 11:00:24,25A,MATO ALTO X ALVORADA (PARADOR),ITI VOLTA - 25A MATO ALTO X ALVORADA (PARADOR),2022-08-04 11:01:17
-43.368265,-23.001093,47008,6,35,2022-08-04 10:03:04,46,PENHA X ALVORADA (EXPRESSO),ITI VOLTA - 46 PENHA X ALVORADA (EXPRESSO),2022-08-04 11:00:59
-43.275337,-22.841515,12716,6,45,2022-08-04 09:01:41,42A,GALEAO X MADUREIRA (PARADOR),ITI VOLTA - 42A GALEAO X MADUREIRA (PARADOR),2022-08-04 11:01:03
-43.279363,-22.84168,12711,2,27,2022-08-04 09:41:25,9999,LINHA TREINAMENTO BRT,Iti Default,2022-08-04 11:00:54
-43.509073,-23.018292,27201,2,44,2022-08-04 10:28:51,12,PINGO DAGUA X ALVORADA (EXPRESSO),ITI IDA - 12 PINGO D`AGUA X ALVORADA (EXPRESSO),2022-08-04 11:01:03
-43.397198,-22.916813,30509,3,47,2022-08-04 10:45:42,51,VILA MILITAR X TERMINAL RECREIO (PARADOR),ITI IDA - 51 VILA MILITAR X TERMINAL RECREIO (PARADOR),2022-08-04 11:01:16
-43.397393,-22.974768,13401,6,37,2022-08-04 09:53:00,53B,TERMINAL SULACAP X JARDIM OCEANICO (PARADOR),ITI VOLTA - 53B TERMINAL SULACAP X JARDIM OCEANICO (PARADOR),2022-08-04 11:00:54
-43.440477,-23.008478,12738,0,0,2022-08-04 09:55:37,41,MADUREIRA X TERMINAL RECREIO (EXPRESSO),ITI IDA - 41 MADUREIRA X TERMINAL RECREIO (EXPRESSO),2022-08-04 11:00:57
-43.367945,-23.000723,30524,1,21,2022-08-04 06:44:57,35A,MADUREIRA X JARDIM OCEANICO (PARADOR),ITI IDA - 35A MADUREIRA X JARDIM OCEANICO (PARADOR),2022-08-04 11:01:08
-43.326623,-23.002308,47007,2,51,2022-08-04 10:12:14,22,TERMINAL ALVORADA X TERMINAL JARDIM OCEÂNICO (PARADOR),ITI VOLTA -  22 TERMINAL ALVORADA X TERMINAL JARDIM OCEÂNICO (PARADOR),2022-08-04 11:00:57
-43.647413,-22.964943,30527,1,0,2022-08-04 10:25:54,12,PINGO DAGUA X ALVORADA (EXPRESSO),ITI VOLTA - 12 PINGO D`AGUA X ALVORADA (EXPRESSO),2022-08-04 11:01:14
-43.239447,-22.83985,44706,4,0,2022-08-04 10:48:43,42A,GALEAO X MADUREIRA (PARADOR),Iti Default,2022-08-04 11:00:52
-43.365298,-23.000658,12739,7,0,2022-08-04 08:52:19,10,SANTA CRUZ X ALVORADA (EXPRESSO),ITI IDA - 10 SANTA CRUZ X ALVORADA (EXPRESSO),2022-08-04 11:01:19
-43.511792,-23.017413,30537,6,50,2022-08-04 10:32:59,12,PINGO DAGUA X ALVORADA (EXPRESSO),ITI VOLTA - 12 PINGO D`AGUA X ALVORADA (EXPRESSO),2022-08-04 11:00:53
-43.399207,-22.884345,30542,3,0,2022-08-04 10:57:17,53A,TERMINAL SULACAP X ALVORADA (EXPRESSO),ITI IDA - 53A TERMINAL SULACAP X ALVORADA (EXPRESSO),2022-08-04 11:01:20
-43.377275,-23.000283,12729,5,55,2022-08-04 10:49:48,12,PINGO DAGUA X ALVORADA (EXPRESSO),ITI VOLTA - 12 PINGO D`AGUA X ALVORADA (EXPRESSO),2022-08-04 11:00:54
-43.433895,-23.003753,13424,1,33,2022-08-04 10:56:28,51,VILA MILITAR X TERMINAL RECREIO (PARADOR),ITI VOLTA - 51 VILA MILITAR X TERMINAL RECREIO (PARADOR),2022-08-04 11:00:55
-43.405167,-22.976268,13407,0,0,2022-08-04 08:55:20,9999,LINHA TREINAMENTO BRT,Iti Default,2022-08-04 11:00:59
-43.381462,-23.000475,86878,1,59,2022-08-04 09:30:14,10,SANTA CRUZ X ALVORADA (EXPRESSO),ITI IDA - 10 SANTA CRUZ X ALVORADA (EXPRESSO),2022-08-04 11:01:02
-43.352803,-22.898528,30520,0,13,2022-08-04 10:29:49,41,MADUREIRA X TERMINAL RECREIO (EXPRESSO),ITI VOLTA - 41 MADUREIRA X TERMINAL RECREIO (EXPRESSO),2022-08-04 11:00:59
-43.398302,-22.915408,13412,6,0,2022-08-04 10:38:49,51,VILA MILITAR X TERMINAL RECREIO (PARADOR),ITI IDA - 51 VILA MILITAR X TERMINAL RECREIO (PARADOR),2022-08-04 11:01:18
-43.683758,-22.916278,47001,7,11,2022-08-04 09:09:56,10,SANTA CRUZ X ALVORADA (EXPRESSO),ITI IDA - 10 SANTA CRUZ X ALVORADA (EXPRESSO),2022-08-04 11:00:55
-43.406412,-22.978937,47011,4,94,2022-08-04 10:19:51,51,VILA MILITAR X TERMINAL RECREIO (PARADOR),ITI VOLTA - 51 VILA MILITAR X TERMINAL RECREIO (PARADOR),2022-08-04 11:00:57
-43.239717,-22.839572,12715,1,0,2022-08-04 10:47:16,42A,GALEAO X MADUREIRA (PARADOR),ITI IDA - 42A GALEAO X MADUREIRA (PARADOR),2022-08-04 11:01:09
-43.366837,-23.000175,13409,7,19,2022-08-04 10:52:10,25A,MATO ALTO X ALVORADA (PARADOR),ITI VOLTA - 25A MATO ALTO X ALVORADA (PARADOR),2022-08-04 11:01:00
-43.486665,-23.019443,86840,1,0,2022-08-04 10:39:00,25A,MATO ALTO X ALVORADA (PARADOR),ITI IDA - 25A MATO ALTO X ALVORADA (PARADOR),2022-08-04 11:01:10
-43.647068,-22.965248,30523,3,17,2022-08-04 09:41:47,12,PINGO DAGUA X ALVORADA (EXPRESSO),ITI VOLTA - 12 PINGO D`AGUA X ALVORADA (EXPRESSO),2022-08-04 11:01:01
-43.353608,-23.000055,47017,6,25,2022-08-04 10:30:29,22,TERMINAL ALVORADA X TERMINAL JARDIM OCEÂNICO (PARADOR),ITI IDA - 22 TERMINAL ALVORADA X TERMINAL JARDIM OCEÂNICO (PARADOR),2022-08-04 11:01:03
-43.541737,-23.008448,12721,2,0,2022-08-04 09:59:49,10,SANTA CRUZ X ALVORADA (EXPRESSO),ITI VOLTA - 10 SANTA CRUZ X ALVORADA (EXPRESSO),2022-08-04 11:01:17
-43.649755,-22.925163,86842,0,0,2022-08-04 09:52:08,19,PINGO DAGUA X SALVADOR ALLENDE (EXPRESSO),Iti Default,2022-08-04 11:01:21
-43.336158,-22.878032,47022,3,0,2022-08-04 10:47:59,41,MADUREIRA X TERMINAL RECREIO (EXPRESSO),ITI VOLTA - 41 MADUREIRA X TERMINAL RECREIO (EXPRESSO),2022-08-04 11:01:05
-43.371837,-22.922038,30532,5,39,2022-08-04 09:20:49,40A,ALVORADA X MADUREIRA (EXPRESSO),ITI IDA - 40A ALVORADA X MADUREIRA (EXPRESSO),2022-08-04 11:01:09
-43.440593,-23.0087,30536,0,0,2022-08-04 09:54:40,41,MADUREIRA X TERMINAL RECREIO (EXPRESSO),ITI IDA - 41 MADUREIRA X TERMINAL RECREIO (EXPRESSO),2022-08-04 11:00:59
-43.390663,-22.967878,86836,0,34,2022-08-04 08:49:52,35A,MADUREIRA X JARDIM OCEANICO (PARADOR),ITI VOLTA - 35A MADUREIRA X JARDIM OCEANICO (PARADOR),2022-08-04 11:01:07
-43.277955,-22.842458,27173,1,29,2022-08-04 07:52:23,41,MADUREIRA X TERMINAL RECREIO (EXPRESSO),ITI VOLTA - 41 MADUREIRA X TERMINAL RECREIO (EXPRESSO),2022-08-04 11:00:59
-43.405722,-22.976642,30508,4,9,2022-08-04 09:13:51,9999,LINHA TREINAMENTO BRT,Iti Default,2022-08-04 11:01:00
-43.440223,-23.00864,47021,1,0,2022-08-04 09:53:49,51,VILA MILITAR X TERMINAL RECREIO (PARADOR),ITI IDA - 51 VILA MILITAR X TERMINAL RECREIO (PARADOR),2022-08-04 11:01:11
-43.36401,-22.917837,86809,1,38,2022-08-04 09:21:58,35A,MADUREIRA X JARDIM OCEANICO (PARADOR),ITI VOLTA - 35A MADUREIRA X JARDIM OCEANICO (PARADOR),2022-08-04 11:00:56
-43.366107,-23.000678,12733,7,0,2022-08-04 09:18:42,10,SANTA CRUZ X ALVORADA (EXPRESSO),ITI IDA - 10 SANTA CRUZ X ALVORADA (EXPRESSO),2022-08-04 11:01:10
-43.238555,-22.844785,13404,4,0,2022-08-04 08:49:50,42A,GALEAO X MADUREIRA (PARADOR),ITI VOLTA - 42A GALEAO X MADUREIRA (PARADOR),2022-08-04 11:01:17
-43.32351,-22.854985,13427,5,14,2022-08-04 10:40:20,46,PENHA X ALVORADA (EXPRESSO),ITI IDA - 46 PENHA X ALVORADA (EXPRESSO),2022-08-04 11:01:08
-43.650202,-22.959208,47014,7,52,2022-08-04 10:03:31,10,SANTA CRUZ X ALVORADA (EXPRESSO),ITI VOLTA - 10 SANTA CRUZ X ALVORADA (EXPRESSO),2022-08-04 11:01:01
-43.313822,-23.006468,13421,7,0,2022-08-04 10:52:44,53B,TERMINAL SULACAP X JARDIM OCEANICO (PARADOR),ITI VOLTA - 53B TERMINAL SULACAP X JARDIM OCEANICO (PARADOR),2022-08-04 11:01:17
-43.279355,-22.841692,12703,2,29,2022-08-04 10:23:09,42A,GALEAO X MADUREIRA (PARADOR),ITI IDA - 42A GALEAO X MADUREIRA (PARADOR),2022-08-04 11:01:00
-43.27975,-22.841313,90003,2,14,2022-08-04 09:56:46,46,PENHA X ALVORADA (EXPRESSO),ITI VOLTA - 46 PENHA X ALVORADA (EXPRESSO),2022-08-04 11:01:01
-43.27579,-22.841972,44705,2,0,2022-08-04 09:24:43,40A,ALVORADA X MADUREIRA (EXPRESSO),Iti Default,2022-08-04 11:01:08
-43.316463,-23.006363,30531,6,0,2022-08-04 10:45:37,35A,MADUREIRA X JARDIM OCEANICO (PARADOR),ITI VOLTA - 35A MADUREIRA X JARDIM OCEANICO (PARADOR),2022-08-04 11:01:16
-43.64755,-22.964938,13408,3,0,2022-08-04 10:09:23,12,PINGO DAGUA X ALVORADA (EXPRESSO),ITI IDA - 12 PINGO D`AGUA X ALVORADA (EXPRESSO),2022-08-04 11:01:04
-43.313895,-22.853122,30504,2,0,2022-08-04 10:12:39,46,PENHA X ALVORADA (EXPRESSO),ITI VOLTA - 46 PENHA X ALVORADA (EXPRESSO),2022-08-04 11:01:05
-43.399865,-22.861658,13402,5,0,2022-08-04 10:13:49,51,VILA MILITAR X TERMINAL RECREIO (PARADOR),ITI IDA - 51 VILA MILITAR X TERMINAL RECREIO (PARADOR),2022-08-04 11:01:11
-43.607902,-22.920613,86814,7,0,2022-08-04 09:28:06,12,PINGO DAGUA X ALVORADA (EXPRESSO),Iti Default,2022-08-04 11:01:18
-43.31242,-23.006907,47009,0,0,2022-08-04 06:11:09,35A,MADUREIRA X JARDIM OCEANICO (PARADOR),ITI IDA - 35A MADUREIRA X JARDIM OCEANICO (PARADOR),2022-08-04 11:01:07
-43.516725,-23.016058,12717,6,56,2022-08-04 10:21:37,10,SANTA CRUZ X ALVORADA (EXPRESSO),ITI VOLTA - 10 SANTA CRUZ X ALVORADA (EXPRESSO),2022-08-04 11:00:58
-43.36236,-23.000083,47002,1,43,2022-08-04 10:19:11,53B,TERMINAL SULACAP X JARDIM OCEANICO (PARADOR),ITI IDA - 35B TERMINAL SULACAP X JARDIM OCEANICO (PARADOR),2022-08-04 11:01:03
-43.459978,-23.012748,50302,1,39,2022-08-04 06:35:55,25A,MATO ALTO X ALVORADA (PARADOR),ITI IDA - 25A MATO ALTO X ALVORADA (PARADOR),2022-08-04 11:01:09
-43.512705,-23.017118,86870,6,49,2022-08-04 10:28:55,25A,MATO ALTO X ALVORADA (PARADOR),ITI VOLTA - 25A MATO ALTO X ALVORADA (PARADOR),2022-08-04 11:01:09
-43.365588,-23.002265,13422,5,0,2022-08-04 10:38:16,22,TERMINAL ALVORADA X TERMINAL JARDIM OCEÂNICO (PARADOR),ITI VOLTA -  22 TERMINAL ALVORADA X TERMINAL JARDIM OCEÂNICO (PARADOR),2022-08-04 11:00:50
-43.40496,-22.976252,13407,0,0,2022-08-04 08:55:20,9999,LINHA TREINAMENTO BRT,Iti Default,2022-08-04 11:01:29
-43.382393,-23.00034,12729,5,57,2022-08-04 10:49:48,12,PINGO DAGUA X ALVORADA (EXPRESSO),ITI VOLTA - 12 PINGO D`AGUA X ALVORADA (EXPRESSO),2022-08-04 11:01:25
-43.516442,-23.01612,86870,6,35,2022-08-04 10:28:55,25A,MATO ALTO X ALVORADA (PARADOR),ITI VOLTA - 25A MATO ALTO X ALVORADA (PARADOR),2022-08-04 11:01:44
-43.366808,-23.000165,30524,1,21,2022-08-04 06:44:57,35A,MADUREIRA X JARDIM OCEANICO (PARADOR),ITI IDA - 35A MADUREIRA X JARDIM OCEANICO (PARADOR),2022-08-04 11:01:39
-43.367582,-22.998556999999998,47008,1,47,2022-08-04 10:03:04,46,PENHA X ALVORADA (EXPRESSO),ITI VOLTA - 46 PENHA X ALVORADA (EXPRESSO),2022-08-04 11:01:30
-43.646173,-22.965788,30523,2,15,2022-08-04 09:41:47,12,PINGO DAGUA X ALVORADA (EXPRESSO),ITI VOLTA - 12 PINGO D`AGUA X ALVORADA (EXPRESSO),2022-08-04 11:01:31
-43.277855,-22.842405,12711,1,24,2022-08-04 09:41:25,9999,LINHA TREINAMENTO BRT,Iti Default,2022-08-04 11:01:25
-43.607983,-22.920667,86814,7,0,2022-08-04 09:28:06,12,PINGO DAGUA X ALVORADA (EXPRESSO),Iti Default,2022-08-04 11:01:26
-43.312398,-23.006823,47009,1,0,2022-08-04 06:11:09,35A,MADUREIRA X JARDIM OCEANICO (PARADOR),ITI IDA - 35A MADUREIRA X JARDIM OCEANICO (PARADOR),2022-08-04 11:01:37
-43.399865,-22.861658,13402,5,0,2022-08-04 10:13:49,51,VILA MILITAR X TERMINAL RECREIO (PARADOR),ITI IDA - 51 VILA MILITAR X TERMINAL RECREIO (PARADOR),2022-08-04 11:01:41
-43.39942,-22.884268,30542,6,0,2022-08-04 10:57:17,53A,TERMINAL SULACAP X ALVORADA (EXPRESSO),ITI IDA - 53A TERMINAL SULACAP X ALVORADA (EXPRESSO),2022-08-04 11:01:50
-43.35196,-22.897328,30520,0,17,2022-08-04 10:29:49,41,MADUREIRA X TERMINAL RECREIO (EXPRESSO),ITI VOLTA - 41 MADUREIRA X TERMINAL RECREIO (EXPRESSO),2022-08-04 11:01:26
-43.376882,-23.000385,86878,1,52,2022-08-04 09:30:14,10,SANTA CRUZ X ALVORADA (EXPRESSO),ITI IDA - 10 SANTA CRUZ X ALVORADA (EXPRESSO),2022-08-04 11:01:32
-43.649725,-22.956243,47014,0,49,2022-08-04 10:03:31,10,SANTA CRUZ X ALVORADA (EXPRESSO),ITI VOLTA - 10 SANTA CRUZ X ALVORADA (EXPRESSO),2022-08-04 11:01:25
-43.366187,-23.000995,86863,2,0,2022-08-04 10:53:06,25A,MATO ALTO X ALVORADA (PARADOR),ITI VOLTA - 25A MATO ALTO X ALVORADA (PARADOR),2022-08-04 11:01:36
-43.275752,-22.8419,44705,2,0,2022-08-04 09:24:43,40A,ALVORADA X MADUREIRA (EXPRESSO),Iti Default,2022-08-04 11:01:39
-43.539753,-23.009763,12721,2,0,2022-08-04 09:59:49,10,SANTA CRUZ X ALVORADA (EXPRESSO),ITI VOLTA - 10 SANTA CRUZ X ALVORADA (EXPRESSO),2022-08-04 11:01:47
-43.374113,-22.923375,30532,4,32,2022-08-04 09:20:49,40A,ALVORADA X MADUREIRA (EXPRESSO),ITI IDA - 40A ALVORADA X MADUREIRA (EXPRESSO),2022-08-04 11:01:40
